,Notre-Dame Basilica,Mount Royal Park,Montreal Botanical Garden,Saint Joseph's Oratory of Mount Royal,Biodôme De Montreal,Musée des beaux-arts de Montréal,Pointe-a-Calliere Montreal Archaeology and History Complex,Biosphere,Atwater Market,Notre-Dame-de-Bon-Secours Chapel,Olympic Park (Parc olympique),Montréal Insectarium,Musee Redpath,Place d'Armes,Parc Jean-Drapeau,Montréal Science Centre,Musée du Montréal juif - Museum of Jewish Montreal,Chateau Ramezay Historic Site and Museum of Montreal,Complexe Desjardins,Planétarium De Montréal,St. Patrick's Basilica,McCord Stewart Museum,Habitat 67,L'original Art Gallery,Musée de l'Holocauste Montréal,Leonard Cohen Mural,Musee D'Art Contemporain De Montreal,Palais des Congres,City Hall,Cathédrale Christ Church Cathedral,Maison Saint-Gabriel Museum and Historic Site,Mem – Centre Des Mémoires Montréalaises,Kondiaronk Belvedere,Chateau Dufresne (Dufresne House),Phi Centre,Bibliotheque et Archives Nationales du Quebec,Musée Marguerite-Bourgeoys,Oasis Immersion - Montreal,Pont Jacques-Cartier - Montreal,Maisonneuve Monument - Montreal,Montreal Street Art,La Guilde - Montreal,Arsenal Art Contemporain Montréal - Montreal,Aquazilla - Parc Jean-drapeau - Montreal,Belvedere Camillien-Houde - Montreal,Allez Up - Montreal,Crystal Dreams St Denis - Montreal,Aldred Building - Montreal,"Bota Bota, Spa-sur-l'eau - Montreal",Musee Romeo's - Montreal
Fairmont The Queen Elizabeth,7.883333333333334,14.7,21.216666666666665,18.5,19.05,6.766666666666667,8.716666666666667,14.783333333333333,9.433333333333334,8.0,16.366666666666667,17.4,9.616666666666667,7.5,14.483333333333333,8.4,10.25,8.416666666666666,8.333333333333334,19.283333333333335,6.233333333333333,7.183333333333334,9.983333333333333,8.416666666666666,14.3,5.666666666666667,N,5.733333333333333,7.9,5.733333333333333,11.233333333333333,7.266666666666667,18.416666666666668,15.65,6.65,9.0,8.0,7.75,16.866666666666667,6.183333333333334,15.85,7.05,8.333333333333334,16.15,13.116666666666667,10.65,8.566666666666666,7.633333333333334,9.25,13.416666666666666
Hotel Gite du Survenant Montreal,12.616666666666667,20.2,9.883333333333333,25.516666666666666,6.783333333333333,13.783333333333333,12.683333333333334,14.533333333333333,14.95,11.133333333333333,4.25,6.333333333333333,16.633333333333333,12.233333333333333,14.233333333333333,12.416666666666666,13.316666666666666,11.533333333333333,14.8,7.266666666666667,12.333333333333334,13.383333333333333,15.15,12.483333333333333,19.75,12.933333333333334,13.75,10.316666666666666,10.9,13.15,16.4,11.983333333333333,24.55,4.716666666666667,12.166666666666666,11.983333333333333,11.133333333333333,13.35,16.616666666666667,12.016666666666667,8.266666666666667,14.066666666666666,13.616666666666667,17.083333333333332,17.833333333333332,16.033333333333335,10.016666666666667,12.366666666666667,14.516666666666667,15.8
Griffintown Hotel,7.566666666666666,14.433333333333334,19.883333333333333,18.233333333333334,17.566666666666666,7.383333333333334,7.033333333333333,12.283333333333333,6.95,6.966666666666667,14.366666666666667,16.333333333333332,10.4,7.183333333333334,14.866666666666667,7.633333333333334,11.566666666666666,7.583333333333333,9.916666666666666,18.05,6.816666666666666,8.5,7.383333333333334,8.1,12.916666666666666,6.0,7.433333333333334,6.716666666666667,7.316666666666666,7.05,6.633333333333334,8.716666666666667,19.2,15.55,5.366666666666666,9.116666666666667,6.966666666666667,8.3,16.766666666666666,5.866666666666666,15.483333333333333,7.666666666666667,3.0833333333333335,13.55,15.05,3.8,8.95,7.316666666666666,6.1,14.733333333333333
Le Roberval,4.95,12.933333333333334,16.5,17.883333333333333,14.333333333333334,6.466666666666667,5.016666666666667,10.116666666666667,8.066666666666666,3.066666666666667,11.65,12.683333333333334,9.316666666666666,4.566666666666666,9.816666666666666,4.75,6.466666666666667,3.683333333333333,5.666666666666667,14.566666666666666,3.9833333333333334,6.083333333333333,8.266666666666667,4.816666666666666,12.866666666666667,5.1,5.4,2.65,2.966666666666667,4.633333333333334,9.516666666666667,3.6333333333333333,17.366666666666667,10.933333333333334,4.5,3.6333333333333333,3.066666666666667,5.5,12.2,3.933333333333333,11.133333333333333,6.75,6.733333333333333,12.666666666666666,10.566666666666666,9.15,3.466666666666667,4.7,6.85,9.633333333333333
Hôtel Spa Carré St-louis,6.033333333333333,11.383333333333333,14.716666666666667,17.066666666666666,12.55,5.333333333333333,6.1,9.883333333333333,9.15,4.15,9.866666666666667,10.9,8.183333333333334,5.65,9.583333333333334,5.833333333333333,5.183333333333334,4.766666666666667,6.35,12.783333333333333,5.516666666666667,4.933333333333334,9.35,5.9,15.716666666666667,4.483333333333333,6.183333333333334,3.8666666666666667,4.05,4.7,10.6,5.0,15.733333333333333,9.15,5.583333333333333,4.1,4.15,6.9,11.966666666666667,5.533333333333333,9.35,5.616666666666666,7.816666666666666,12.433333333333334,9.016666666666667,10.233333333333333,1.3666666666666667,5.783333333333333,7.933333333333334,7.933333333333334
Quality Hotel & Suites Montreal East,23.583333333333332,25.5,18.633333333333333,26.933333333333334,13.6,22.316666666666666,23.566666666666666,23.066666666666666,25.85,22.033333333333335,14.033333333333333,12.933333333333334,25.166666666666668,23.2,22.766666666666666,23.383333333333333,16.816666666666666,22.316666666666666,23.333333333333332,13.833333333333334,22.5,21.916666666666668,25.133333333333333,23.45,18.6,21.466666666666665,23.166666666666668,20.85,21.6,21.683333333333334,27.3,22.05,33.083333333333336,13.733333333333333,22.983333333333334,21.033333333333335,22.033333333333335,23.883333333333333,25.15,22.516666666666666,13.316666666666666,22.6,24.516666666666666,25.616666666666667,23.133333333333333,26.933333333333334,18.55,23.333333333333332,25.316666666666666,18.25
St Paul Hotel,5.933333333333334,15.75,20.2,19.55,17.883333333333333,8.133333333333333,4.733333333333333,13.883333333333333,10.05,6.633333333333334,14.683333333333334,16.65,10.983333333333333,5.55,14.533333333333333,5.933333333333334,9.916666666666666,6.466666666666667,8.466666666666667,18.366666666666667,5.083333333333333,7.5,8.983333333333333,6.466666666666667,14.45,6.766666666666667,6.816666666666666,5.083333333333333,6.983333333333333,6.05,8.916666666666666,7.083333333333333,19.033333333333335,15.583333333333334,3.15,8.783333333333333,6.633333333333334,6.566666666666666,16.916666666666668,4.233333333333333,15.783333333333333,8.416666666666666,6.766666666666667,15.15,13.483333333333333,8.55,8.5,5.683333333333334,5.333333333333333,13.083333333333334
Ambrose House & Café,8.266666666666667,11.816666666666666,19.166666666666668,15.616666666666667,17.0,3.8833333333333333,9.1,14.333333333333334,8.383333333333333,8.65,14.316666666666666,15.35,6.75,7.883333333333334,14.033333333333333,8.783333333333333,8.2,8.8,8.766666666666667,17.233333333333334,6.616666666666666,5.05,10.566666666666666,8.8,14.266666666666667,3.033333333333333,5.833333333333333,6.283333333333333,8.55,5.15,11.5,7.916666666666667,15.55,13.6,7.033333333333333,8.816666666666666,8.65,8.133333333333333,16.416666666666668,6.566666666666666,13.8,4.166666666666667,7.183333333333334,16.883333333333333,10.3,10.116666666666667,6.516666666666667,8.016666666666667,9.933333333333334,11.366666666666667
Auberge du Plateau,7.966666666666667,12.533333333333333,16.3,17.85,14.133333333333333,6.116666666666666,8.033333333333333,11.466666666666667,10.616666666666667,6.0,11.45,12.483333333333333,8.966666666666667,7.583333333333333,11.166666666666666,7.766666666666667,6.066666666666666,6.616666666666666,7.133333333333334,14.366666666666667,6.3,5.716666666666667,11.25,7.833333333333333,16.5,5.266666666666667,6.966666666666667,4.65,5.9,5.483333333333333,12.5,5.85,16.883333333333333,10.733333333333333,6.783333333333333,5.95,6.0,7.683333333333334,13.55,6.316666666666666,10.933333333333334,6.4,9.416666666666666,14.016666666666667,10.166666666666666,12.283333333333333,3.65,7.716666666666667,9.866666666666667,9.233333333333333
Hotel Kutuma,8.816666666666666,12.483333333333333,17.05,18.5,14.883333333333333,8.116666666666667,8.883333333333333,12.216666666666667,11.933333333333334,6.933333333333334,12.2,13.233333333333333,10.066666666666666,8.433333333333334,11.916666666666666,8.616666666666667,6.283333333333333,7.55,9.133333333333333,15.116666666666667,8.3,7.716666666666667,12.133333333333333,8.683333333333334,16.25,7.266666666666667,8.966666666666667,6.65,6.833333333333333,7.483333333333333,13.383333333333333,7.783333333333333,16.833333333333332,11.483333333333333,8.366666666666667,6.433333333333334,6.933333333333334,9.683333333333334,14.3,8.316666666666666,11.683333333333334,8.4,10.6,14.766666666666667,10.116666666666667,13.016666666666667,2.8,8.566666666666666,10.716666666666667,9.366666666666667
Deluxe Suites Downtown Montreal,7.933333333333334,13.15,20.25,16.95,17.933333333333334,6.416666666666667,7.916666666666667,14.283333333333333,6.7,7.333333333333333,14.733333333333333,16.7,10.333333333333334,7.55,15.233333333333333,8.45,11.833333333333334,7.95,9.916666666666666,18.416666666666668,7.183333333333334,8.766666666666667,9.383333333333333,8.466666666666667,13.066666666666666,5.6,7.85,7.083333333333333,7.683333333333334,7.316666666666666,8.7,8.85,19.133333333333333,15.916666666666666,5.85,9.483333333333333,7.333333333333333,8.666666666666666,17.133333333333333,6.233333333333333,15.85,6.833333333333333,3.283333333333333,15.55,13.766666666666667,6.15,9.316666666666666,7.683333333333334,7.966666666666667,15.0
Residence Inn Montreal Airport,20.85,20.4,27.283333333333335,20.2,26.15,18.65,21.633333333333333,27.583333333333332,17.783333333333335,19.85,23.2,24.5,22.85,20.466666666666665,27.75,21.366666666666667,19.1,20.466666666666665,22.35,26.383333333333333,20.0,20.816666666666666,22.683333333333334,21.383333333333333,11.866666666666667,18.033333333333335,20.516666666666666,19.75,20.2,19.75,19.716666666666665,21.283333333333335,31.65,22.633333333333333,20.0,22.0,19.85,21.483333333333334,29.65,19.15,21.483333333333334,19.066666666666666,17.983333333333334,28.85,21.016666666666666,21.133333333333333,22.283333333333335,20.6,21.933333333333334,21.3
Hotel le Coach,6.15,13.433333333333334,16.033333333333335,18.816666666666666,13.866666666666667,7.083333333333333,6.016666666666667,9.5,9.266666666666667,4.483333333333333,11.183333333333334,12.216666666666667,9.933333333333334,5.766666666666667,9.2,5.95,7.233333333333333,4.883333333333334,6.616666666666666,14.1,5.183333333333334,6.683333333333334,9.466666666666667,6.016666666666667,14.066666666666666,6.233333333333333,6.6,3.85,4.016666666666667,5.833333333333333,10.716666666666667,4.833333333333333,17.783333333333335,10.466666666666667,5.5,2.9,4.483333333333333,6.7,11.583333333333334,5.133333333333334,10.666666666666666,7.366666666666666,7.933333333333334,12.05,11.066666666666666,10.35,3.0,5.9,8.05,10.0
Renaissance Montreal Downtown Hotel,6.533333333333333,12.983333333333333,18.7,16.783333333333335,16.533333333333335,5.05,7.366666666666666,13.65,8.666666666666666,6.866666666666666,13.85,14.883333333333333,7.9,6.15,13.35,7.05,7.733333333333333,7.066666666666666,7.2,16.766666666666666,4.883333333333334,4.666666666666667,8.55,7.066666666666666,13.533333333333333,4.2,4.133333333333334,4.6,6.766666666666667,3.216666666666667,9.8,6.133333333333334,15.95,13.133333333333333,5.3,7.866666666666666,6.866666666666666,6.4,15.733333333333333,4.833333333333333,13.333333333333334,5.333333333333333,7.416666666666667,14.716666666666667,10.6,9.583333333333334,6.05,6.283333333333333,7.816666666666666,10.9
"Holiday Inn & Suites Montreal Airport, an IHG hotel",22.066666666666666,22.033333333333335,28.916666666666668,21.833333333333332,27.783333333333335,19.866666666666667,22.85,28.533333333333335,19.0,21.066666666666666,24.833333333333332,26.133333333333333,23.883333333333333,21.683333333333334,28.966666666666665,22.583333333333332,20.733333333333334,21.683333333333334,23.566666666666666,28.016666666666666,21.216666666666665,22.033333333333335,23.633333333333333,22.6,13.5,19.25,21.733333333333334,20.966666666666665,21.416666666666668,20.966666666666665,20.666666666666668,22.5,32.68333333333333,24.266666666666666,21.216666666666665,23.216666666666665,21.066666666666666,22.7,30.866666666666667,20.366666666666667,23.116666666666667,20.283333333333335,19.2,29.8,22.65,22.35,23.5,21.816666666666666,23.15,22.933333333333334
Hotel Le Saint Andre,7.266666666666667,15.25,17.483333333333334,20.2,15.316666666666666,8.783333333333333,7.333333333333333,10.516666666666667,10.383333333333333,5.383333333333334,12.633333333333333,13.666666666666666,11.633333333333333,6.883333333333334,10.216666666666667,7.066666666666666,8.783333333333333,6.0,7.983333333333333,15.55,6.3,8.4,10.583333333333334,7.133333333333334,15.183333333333334,7.416666666666667,7.716666666666667,4.966666666666667,5.283333333333333,6.95,11.833333333333334,5.95,19.683333333333334,11.916666666666666,6.816666666666666,5.433333333333334,5.383333333333334,7.816666666666666,12.6,6.25,12.116666666666667,9.066666666666666,9.05,13.066666666666666,12.883333333333333,11.466666666666667,5.533333333333333,7.016666666666667,9.166666666666666,11.95
Sofitel Montreal Golden Mile,6.683333333333334,10.366666666666667,17.583333333333332,14.166666666666666,15.416666666666666,2.433333333333333,7.516666666666667,12.75,6.933333333333334,7.066666666666666,12.733333333333333,13.766666666666667,5.716666666666667,6.3,12.45,7.2,6.616666666666666,7.216666666666667,7.183333333333334,15.65,5.033333333333333,3.466666666666667,9.133333333333333,7.216666666666667,12.816666666666666,1.5833333333333333,4.25,4.7,6.966666666666667,3.566666666666667,10.066666666666666,6.333333333333333,14.516666666666667,12.016666666666667,5.45,7.233333333333333,7.066666666666666,6.55,14.833333333333334,4.983333333333333,12.216666666666667,2.716666666666667,5.733333333333333,15.3,9.483333333333333,8.683333333333334,4.933333333333334,6.433333333333334,8.35,9.783333333333333
Quality Hotel Dorval Aeroport,19.9,19.45,26.333333333333332,19.25,25.2,17.7,20.683333333333334,26.633333333333333,16.833333333333332,18.9,22.25,23.55,21.9,19.516666666666666,26.8,20.416666666666668,18.15,19.516666666666666,21.4,25.433333333333334,19.05,19.866666666666667,21.733333333333334,20.433333333333334,10.916666666666666,17.083333333333332,19.566666666666666,18.8,19.25,18.8,18.766666666666666,20.333333333333332,30.7,21.683333333333334,19.05,21.05,18.9,20.533333333333335,28.7,18.2,20.533333333333335,18.116666666666667,17.033333333333335,27.9,20.066666666666666,20.183333333333334,21.333333333333332,19.65,20.983333333333334,20.35
Hygie Boutique Hotel,5.266666666666667,15.266666666666667,18.216666666666665,20.483333333333334,15.9,9.066666666666666,5.033333333333333,12.85,9.883333333333333,2.933333333333333,12.7,14.666666666666666,11.916666666666666,4.883333333333334,12.55,5.033333333333333,8.8,3.5833333333333335,8.266666666666667,16.383333333333333,6.166666666666667,8.683333333333334,10.6,5.0,14.683333333333334,7.7,8.0,3.966666666666667,5.0,7.233333333333333,11.333333333333334,5.966666666666667,19.616666666666667,14.1,4.516666666666667,6.8,2.933333333333333,7.0,14.316666666666666,4.666666666666667,14.3,9.35,8.783333333333333,15.4,12.9,10.966666666666667,6.633333333333334,5.016666666666667,6.95,11.966666666666667
"Hotel Montreal Metropolitain, BW Premier Collection",19.866666666666667,22.433333333333334,14.966666666666667,24.216666666666665,13.833333333333334,19.583333333333332,19.933333333333334,20.333333333333332,22.2,18.383333333333333,10.883333333333333,12.183333333333334,22.433333333333334,19.483333333333334,20.033333333333335,19.666666666666668,13.75,18.783333333333335,20.6,14.066666666666666,19.766666666666666,19.183333333333334,22.4,19.733333333333334,15.883333333333333,18.733333333333334,20.433333333333334,18.116666666666667,18.15,18.95,23.65,19.316666666666666,29.666666666666668,10.316666666666666,20.25,18.3,18.383333333333333,21.15,22.416666666666668,19.783333333333335,10.25,19.866666666666667,20.866666666666667,22.883333333333333,20.066666666666666,23.283333333333335,15.816666666666666,19.616666666666667,21.766666666666666,15.183333333333334
Hotel Newstar,20.666666666666668,23.3,15.766666666666667,24.733333333333334,11.466666666666667,20.383333333333333,20.733333333333334,21.133333333333333,23.0,19.183333333333334,11.683333333333334,10.8,23.233333333333334,20.283333333333335,20.833333333333332,20.466666666666665,14.616666666666667,19.583333333333332,21.4,11.7,20.566666666666666,19.983333333333334,23.2,20.533333333333335,16.4,19.533333333333335,21.233333333333334,18.916666666666668,18.95,19.75,24.45,20.116666666666667,30.533333333333335,11.116666666666667,21.05,19.1,19.183333333333334,21.95,23.216666666666665,20.583333333333332,11.116666666666667,20.666666666666668,21.666666666666668,23.683333333333334,20.933333333333334,24.083333333333332,16.616666666666667,20.416666666666668,22.566666666666666,16.05
Hotel Arena Palace Montreal,6.466666666666667,13.75,16.166666666666668,19.133333333333333,14.0,7.4,6.333333333333333,9.816666666666666,9.583333333333334,4.8,11.316666666666666,12.35,10.25,6.083333333333333,9.516666666666667,6.266666666666667,7.55,5.2,6.933333333333334,14.233333333333333,5.5,7.0,9.783333333333333,6.333333333333333,14.383333333333333,6.55,6.916666666666667,4.166666666666667,4.333333333333333,6.15,11.033333333333333,5.15,18.1,10.6,5.816666666666666,3.216666666666667,4.8,7.016666666666667,11.9,5.45,10.8,7.683333333333334,8.25,12.366666666666667,11.383333333333333,10.666666666666666,3.316666666666667,6.216666666666667,8.366666666666667,10.316666666666666
Hotel Casa Bella,6.65,11.866666666666667,17.3,17.05,15.133333333333333,5.316666666666666,7.8,12.466666666666667,9.816666666666666,6.95,12.45,13.483333333333333,8.166666666666666,6.266666666666667,12.166666666666666,7.533333333333333,6.333333333333333,7.566666666666666,6.9,15.366666666666667,5.0,4.916666666666667,10.45,7.6,15.7,4.466666666666667,6.166666666666667,4.416666666666667,6.85,4.683333333333334,11.7,6.216666666666667,16.483333333333334,11.733333333333333,5.416666666666667,6.95,6.95,7.45,14.55,4.95,11.933333333333334,5.6,8.616666666666667,15.016666666666667,9.5,11.483333333333333,4.65,6.4,9.466666666666667,9.5
Auberge L'Apero,7.116666666666666,10.5,18.95,14.3,16.783333333333335,2.6666666666666665,7.95,14.016666666666667,6.083333333333333,7.233333333333333,14.1,15.133333333333333,6.683333333333334,6.733333333333333,13.716666666666667,7.633333333333334,7.983333333333333,7.65,7.566666666666666,17.016666666666666,5.466666666666667,4.833333333333333,9.216666666666667,7.65,10.95,1.95,5.733333333333333,4.966666666666667,7.133333333333334,4.55,9.566666666666666,6.5,15.483333333333333,13.383333333333333,5.883333333333334,8.233333333333333,7.233333333333333,6.983333333333333,16.1,5.416666666666667,13.583333333333334,3.0833333333333335,5.2,15.383333333333333,11.116666666666667,8.066666666666666,6.3,6.866666666666666,8.483333333333333,11.15
David Hotel,5.65,15.583333333333334,19.916666666666668,19.383333333333333,17.6,7.966666666666667,4.883333333333334,14.55,9.883333333333333,6.35,14.4,16.366666666666667,10.816666666666666,5.266666666666667,14.25,6.166666666666667,9.633333333333333,6.183333333333334,8.3,18.083333333333332,4.916666666666667,7.333333333333333,9.516666666666667,6.183333333333334,14.283333333333333,6.6,6.65,4.8,6.7,5.883333333333334,9.45,6.8,18.866666666666667,15.3,2.816666666666667,8.5,6.35,6.4,16.633333333333333,3.95,15.5,8.25,7.366666666666666,15.683333333333334,13.316666666666666,9.083333333333334,8.216666666666667,5.4,5.866666666666666,12.8
Hilton Garden Inn Montreal Airport,21.033333333333335,20.583333333333332,27.466666666666665,20.383333333333333,26.333333333333332,18.833333333333332,21.816666666666666,27.766666666666666,17.966666666666665,20.033333333333335,23.383333333333333,24.683333333333334,23.033333333333335,20.65,27.933333333333334,21.55,19.283333333333335,20.65,22.533333333333335,26.566666666666666,20.183333333333334,21.0,22.866666666666667,21.566666666666666,12.05,18.216666666666665,20.7,19.933333333333334,20.383333333333333,19.933333333333334,19.9,21.466666666666665,31.833333333333332,22.816666666666666,20.183333333333334,22.183333333333334,20.033333333333335,21.666666666666668,29.833333333333332,19.333333333333332,21.666666666666668,19.25,18.166666666666668,29.033333333333335,21.2,21.316666666666666,22.466666666666665,20.783333333333335,22.116666666666667,21.483333333333334
Courtyard Montreal Midtown,15.9,14.75,24.583333333333332,14.55,23.45,13.7,16.683333333333334,22.633333333333333,12.833333333333334,14.9,20.5,21.8,17.2,15.516666666666667,22.8,16.416666666666668,14.933333333333334,15.516666666666667,17.4,23.683333333333334,15.05,15.866666666666667,17.733333333333334,16.433333333333334,5.333333333333333,13.083333333333334,15.566666666666666,14.8,15.25,14.8,14.766666666666667,16.333333333333332,26.0,19.933333333333334,15.05,17.05,14.9,16.533333333333335,24.7,14.2,18.783333333333335,14.116666666666667,13.033333333333333,23.9,15.366666666666667,16.183333333333334,16.95,15.65,16.983333333333334,17.133333333333333
Le Chabrol Hotel & Suites,16.65,20.55,28.566666666666666,20.35,26.25,14.45,17.433333333333334,23.116666666666667,13.4,15.65,23.05,25.016666666666666,18.466666666666665,16.266666666666666,23.55,17.166666666666668,19.766666666666666,16.266666666666666,18.15,26.733333333333334,15.8,16.616666666666667,18.216666666666665,17.183333333333334,13.316666666666666,13.833333333333334,16.316666666666666,15.55,16.0,15.55,15.25,17.083333333333332,27.266666666666666,24.233333333333334,15.8,17.8,15.65,17.283333333333335,25.45,14.95,24.166666666666668,14.866666666666667,13.566666666666666,24.383333333333333,21.166666666666668,17.55,18.083333333333332,16.4,17.733333333333334,22.933333333333334
Cjour Apartments,9.083333333333334,15.6,13.116666666666667,20.983333333333334,10.95,9.25,9.15,9.266666666666667,11.416666666666666,7.6,8.266666666666667,9.3,12.1,8.7,8.966666666666667,8.883333333333333,8.783333333333333,8.0,9.716666666666667,11.183333333333334,8.566666666666666,8.85,11.333333333333334,8.95,16.216666666666665,8.4,9.766666666666667,6.783333333333333,7.266666666666667,8.2,12.866666666666667,7.95,19.95,7.55,8.633333333333333,6.55,7.6,9.816666666666666,11.35,8.483333333333333,7.75,9.533333333333333,10.083333333333334,11.816666666666666,13.233333333333333,12.5,5.166666666666667,8.833333333333334,10.983333333333333,11.266666666666667
Residence Inn Montreal Midtown,16.016666666666666,14.866666666666667,24.7,14.666666666666666,23.566666666666666,13.816666666666666,16.8,22.75,12.95,15.016666666666667,20.616666666666667,21.916666666666668,17.316666666666666,15.633333333333333,22.916666666666668,16.533333333333335,15.05,15.633333333333333,17.516666666666666,23.8,15.166666666666666,15.983333333333333,17.85,16.55,5.45,13.2,15.683333333333334,14.916666666666666,15.366666666666667,14.916666666666666,14.883333333333333,16.45,26.116666666666667,20.05,15.166666666666666,17.166666666666668,15.016666666666667,16.65,24.816666666666666,14.316666666666666,18.9,14.233333333333333,13.15,24.016666666666666,15.483333333333333,16.3,17.066666666666666,15.766666666666667,17.1,17.25
Hotel De Paris,8.683333333333334,13.566666666666666,16.016666666666666,19.15,13.85,7.416666666666667,8.75,11.183333333333334,11.916666666666666,7.483333333333333,11.166666666666666,12.2,10.266666666666667,8.3,10.883333333333333,8.483333333333333,7.366666666666666,7.416666666666667,8.433333333333334,14.083333333333334,7.6,7.016666666666667,12.0,8.55,17.8,6.566666666666666,8.266666666666667,5.95,6.7,6.783333333333333,13.25,7.15,17.916666666666668,10.45,8.083333333333334,6.166666666666667,7.483333333333333,8.983333333333333,13.266666666666667,7.616666666666666,10.65,7.7,10.716666666666667,13.733333333333333,11.2,12.883333333333333,3.4,8.433333333333334,10.583333333333334,10.116666666666667
Alternative Hostel of Old Montreal,5.633333333333334,16.0,19.9,19.8,17.583333333333332,8.383333333333333,4.083333333333333,13.933333333333334,10.3,6.333333333333333,14.383333333333333,16.35,11.233333333333333,5.25,14.233333333333333,6.15,9.616666666666667,6.166666666666667,8.716666666666667,18.066666666666666,5.333333333333333,7.75,9.033333333333333,6.166666666666667,14.7,7.016666666666667,7.066666666666666,4.783333333333333,6.683333333333334,6.3,8.966666666666667,6.783333333333333,19.283333333333335,15.283333333333333,2.5833333333333335,8.483333333333333,6.333333333333333,6.816666666666666,16.616666666666667,3.933333333333333,15.483333333333333,8.666666666666666,6.816666666666666,15.2,13.733333333333333,8.6,8.2,5.383333333333334,5.383333333333334,12.783333333333333
Hotel Bon Accueil,7.066666666666666,13.416666666666666,15.783333333333333,18.8,13.616666666666667,7.066666666666666,7.133333333333334,9.65,10.183333333333334,5.683333333333334,10.933333333333334,11.966666666666667,9.916666666666666,6.683333333333334,9.35,6.866666666666666,7.216666666666667,5.8,7.533333333333333,13.85,6.383333333333334,6.666666666666667,10.383333333333333,6.933333333333334,14.983333333333333,6.216666666666667,7.583333333333333,4.766666666666667,5.083333333333333,6.016666666666667,11.633333333333333,5.766666666666667,17.766666666666666,10.216666666666667,6.616666666666666,4.3,5.683333333333334,7.8,11.733333333333333,6.333333333333333,10.416666666666666,7.35,8.85,12.2,11.05,11.266666666666667,2.9833333333333334,6.816666666666666,8.966666666666667,9.983333333333333
Le Sieur De Joliette,12.733333333333333,17.883333333333333,9.85,23.2,7.683333333333334,11.466666666666667,12.716666666666667,12.216666666666667,15.0,11.183333333333334,5.0,6.033333333333333,14.316666666666666,12.35,11.916666666666666,12.533333333333333,11.266666666666667,11.466666666666667,12.483333333333333,7.916666666666667,11.65,11.066666666666666,14.283333333333333,12.6,19.8,10.616666666666667,12.316666666666666,10.0,10.75,10.833333333333334,16.45,11.2,22.233333333333334,4.283333333333333,12.133333333333333,10.183333333333334,11.183333333333334,13.033333333333333,14.3,11.666666666666666,6.683333333333334,11.75,13.666666666666666,14.766666666666667,15.516666666666667,16.083333333333332,7.7,12.483333333333333,14.466666666666667,13.75
